Customer ID,First Name,Last Name,Age,Gender,Address,City,Contact Number,Email,Account Type,Account Balance,Date Of Account Opening,Last Transaction Date,TransactionID,Transaction Date,Transaction Type,Transaction Amount,Account Balance After Transaction,Label
3586,Kenneth,Robbins,,Female,,,19458798439,kenneth.king@kag.com,,,11/11/2020,11/12/2023,3586,,Deposit,4149.21,,1
3587,Joshua,Ramirez,45,Other,Address_3587,Mesa,19458798440,joshua.ramirez@kag.com,Current,9194.7,2/5/2008,10/16/2023,3587,3/4/2023,Deposit,4473.51,13668.21,0
3588,Richard,Johnson,53,Male,Address_3588,Tucson,19458798441,richard.johnson@kag.com,Current,8537.89,5/27/2019,5/17/2023,3588,10/5/2023,Transfer,4833.67,13371.56,0
3589,William,Robinson,59,Female,Address_3589,Mesa,19458798442,william.robinson@kag.com,Savings,2548.79,5/8/2017,6/27/2023,3589,11/9/2023,Withdrawal,4093.07,-1544.28,0
3590,Melissa,Gonzalez,57,Other,Address_3590,Tucson,19458798443,melissa.gonzalez@kag.com,Current,6037.01,4/8/2001,6/8/2023,3590,7/1/2023,Deposit,3044.48,9081.49,0
3591,Christopher,Green,49,Male,Address_3591,Milwaukee,19458798444,christopher.green@kag.com,Current,5930.5,10/10/2003,6/23/2023,3591,1/4/2023,Withdrawal,3071.94,2858.56,0
3592,William,King,,Female,Address_3592,Nashville,19458798445,william.thomas@kag.com,Current,3004.63,7/21/2020,8/31/2023,3592,7/12/2023,Deposit,940.59,2064.04,1
3593,Richard,Jones,30,Female,Address_3593,Portland,19458798446,richard.jones@kag.com,Current,2430.28,3/12/2015,4/21/2023,3593,9/12/2023,Deposit,1323.43,3753.71,0
3594,Melissa,Ramirez,38,Female,Address_3594,Portland,19458798447,melissa.ramirez@kag.com,Savings,3961.49,6/3/2021,5/12/2023,3594,10/31/2023,Deposit,4986.32,8947.81,0
3595,Brian,Hill,66,Female,Address_3595,San Diego,19458798448,brian.hill@kag.com,Savings,7907.33,11/26/2020,1/31/2023,3595,5/31/2023,Transfer,1313.88,9221.21,0
3596,James,Hall,56,Female,Address_3596,Atlanta,19458798449,james.hall@kag.com,Current,1997.98,11/30/2004,1/4/2023,3596,1/6/2023,Withdrawal,2339.7,-341.72,0
3597,Michelle,Martin,55,Male,Address_3597,Albuquerque,19458798450,michelle.martin@kag.com,Current,4512.66,3/5/2002,1/18/2023,3597,8/3/2023,Deposit,1932.7,2579.96,0
3598,Amanda,White,26,Male,Address_3598,Detroit,19458798451,amanda.white@kag.com,Savings,4868.82,5/25/2008,12/4/2023,3598,8/18/2023,Deposit,3444.41,1424.41,0
3599,Christopher,Clark,37,Other,Address_3599,Los Angeles,19458798452,christopher.clark@kag.com,Current,9397.33,12/25/2001,8/20/2023,3599,11/23/2023,Deposit,1684.13,7713.2,0
3600,Barbara,Robinson,37,,Address_3600,North Joshualand,,barbara.robinson@kag.com,Current,3104.87,5/17/2003,10/17/2023,3600,5/13/2023,Withdrawal,2034.867983434947,,1
3601,Linda,Hall,25,Other,Address_3601,Washington,19458798454,linda.hall@kag.com,Current,294.5,8/1/2020,2/17/2023,3601,3/26/2023,Deposit,4804.4,5098.9,0
3602,Linda,Clark,69,Male,Address_3602,,19458798455,linda.clark@kag.com,Savings,6967.94,6/23/2001,3/4/2023,3602,6/3/2023,Transfer,1269.41,5698.53,1
3603,Brian,Sanchez,37,Male,Address_3603,San Antonio,19458798456,brian.sanchez@kag.com,Savings,7582.34,3/1/2019,9/27/2023,3603,7/21/2023,Deposit,1859.68,5722.66,0
3604,Barbara,Miller,52,Male,Address_3604,Houston,19458798457,barbara.miller@kag.com,Savings,7060.02,4/18/2000,3/31/2023,3604,7/13/2023,Deposit,1717.45,5342.57,0
3605,Deborah,Adams,62,Female,Address_3605,Atlanta,19458798458,deborah.adams@kag.com,Current,7037.32,9/2/2005,3/28/2023,3605,1/20/2023,Transfer,1508.78,8546.1,0
3606,Steven,Campbell,38,Male,Address_3606,Kansas City,19458798459,steven.campbell@kag.com,Current,4883.95,7/30/2012,10/16/2023,3606,9/27/2023,Withdrawal,1358.72,6242.67,0
3607,Brian,Nguyen,58,Male,Address_3607,Albuquerque,19458798460,brian.nguyen@kag.com,Current,284.74,8/16/2006,3/22/2023,3607,9/3/2023,Withdrawal,3153.91,3438.65,0
3608,Sandra,Jones,58,Female,Address_3608,Austin,19458798461,sandra.jones@kag.com,Current,7326.19,4/3/2003,6/19/2023,3608,3/12/2023,Deposit,2745.07,4581.12,0
3609,Joshua,Thompson,39,Other,Address_3609,New York,19458798462,joshua.thompson@kag.com,Savings,9371.55,11/27/2017,6/9/2023,3609,7/21/2023,Withdrawal,2548.25,11919.8,0
3610,Betty,Ramirez,60,Other,Address_3610,Boston,19458798463,betty.ramirez@kag.com,Savings,1658.12,10/16/2020,4/22/2023,3610,12/17/2023,Transfer,4004.93,-2346.81,0
3611,Robert,King,23,Other,Address_3611,Las Vegas,19458798464,robert.king@kag.com,Savings,772.35,10/28/2019,4/9/2023,3611,2/27/2023,Withdrawal,741.19,31.16,0
3612,Linda,Anderson,61,Female,Address_3612,San Francisco,19458798465,linda.anderson@kag.com,Savings,2725.53,7/25/2022,6/20/2023,3612,9/14/2023,Deposit,856.93,1868.6,0
3613,Matthew,Young,44,Female,Address_3613,San Diego,19458798466,matthew.young@kag.com,Savings,8512.96,2/11/2010,7/4/2023,3613,8/9/2023,Transfer,2570.17,5942.79,0
3614,Anthony,Sanchez,21,Female,Address_3614,Portland,19458798467,anthony.sanchez@kag.com,Current,1150.86,3/11/2000,5/23/2023,3614,6/8/2023,Deposit,1775.1,-624.24,0
3615,Melissa,Mitchell,21,Male,Address_3615,Seattle,19458798468,melissa.mitchell@kag.com,Savings,7180.17,4/18/2001,11/2/2023,3615,5/16/2023,Transfer,877.21,6302.96,0
3616,Daniel,Walker,45,Other,Address_3616,Portland,19458798469,daniel.walker@kag.com,Current,723.18,7/26/2014,8/31/2023,3616,7/27/2023,Transfer,3456.26,-2733.08,0
3617,Ashley,Jackson,44,Female,Address_3617,Washington,19458798470,ashley.jackson@kag.com,Current,424.61,12/31/2003,3/12/2023,3617,8/26/2023,Deposit,2485.41,-2060.8,0
3618,Brian,Rodriguez,34,Female,Address_3618,Indianapolis,19458798471,brian.rodriguez@kag.com,Current,8923.89,10/19/2011,3/4/2023,3618,12/5/2023,Deposit,1019.17,7904.72,0
3619,Timothy,Lewis,56,Other,Address_3619,Los Angeles,19458798472,timothy.lewis@kag.com,Savings,7728.55,8/13/2011,3/11/2023,3619,8/6/2023,Withdrawal,1329.38,6399.17,0
3620,Daniel,Hill,55,Other,Address_3620,Phoenix,19458798473,daniel.hill@kag.com,Savings,6025.99,11/12/2017,5/21/2023,3620,7/7/2023,Withdrawal,3618.03,2407.96,0
3621,Ronald,Brown,69,Male,Address_3621,Seattle,19458798474,ronald.brown@kag.com,Savings,1802.75,12/10/2003,4/14/2023,3621,7/9/2023,Deposit,1644.09,158.66,0
3622,Timothy,Williams,46,Other,Address_3622,Chicago,19458798475,timothy.williams@kag.com,Savings,2860.6,10/25/2002,5/26/2023,3622,10/1/2023,Deposit,1030.55,1830.05,0
3623,Sarah,Lewis,57,Female,Address_3623,Portland,19458798476,sarah.lewis@kag.com,Current,581.18,12/7/2007,6/12/2023,3623,9/11/2023,Withdrawal,4828.35,-4247.17,0
3624,Karen,Hernandez,24,Male,Address_3624,San Francisco,19458798477,karen.hernandez@kag.com,Savings,6489.09,1/13/2014,1/1/2023,3624,7/13/2023,Deposit,449.34,6039.75,0
3625,Karen,Allen,25,Other,Address_3625,Indianapolis,19458798478,karen.allen@kag.com,Current,6892.25,12/23/2001,8/4/2023,3625,12/15/2023,Transfer,743.1,6149.15,0
3626,,Nguyen,58,Male,Address_3626,Philadelphia,19458798479,tracyjohnson@example.net,Current,,4/23/2009,5/5/2023,3626,11/18/2023,Withdrawal,3589.22,-253.81,1
3627,Patricia,Hernandez,50,Female,Address_3627,San Antonio,19458798480,patricia.hernandez@kag.com,Current,3450.32,1/24/2009,2/5/2023,3627,6/29/2023,Withdrawal,2134.3,1316.02,0
3628,Ashley,Clark,49,Female,Address_3628,Columbus,19458798481,ashley.clark@kag.com,Savings,6326.88,11/14/2007,8/30/2023,3628,11/19/2023,Transfer,3767.13,2559.75,0
3629,Steven,Allen,52,Female,Address_3629,Kansas City,19458798482,steven.allen@kag.com,Current,9462.08,8/13/2005,7/27/2023,3629,3/29/2023,Transfer,2768.36,6693.72,0
3630,Margaret,Lee,35,Female,Address_3630,Omaha,19458798483,margaret.lee@kag.com,Savings,4007.62,2/9/2017,9/12/2023,3630,9/22/2023,Deposit,210.68,4218.3,0
3631,Karen,Hill,68,Male,Address_3631,Charlotte,19458798484,karen.hill@kag.com,Savings,4986.54,4/26/2018,10/29/2023,3631,12/29/2023,Deposit,3423.9,8410.44,0
3632,Paul,Walker,60,Male,Address_3632,Tucson,19458798485,paul.walker@kag.com,Current,7012.93,4/26/2022,9/10/2023,3632,10/31/2023,Transfer,4030.76,11043.69,0
3633,Christopher,Nguyen,33,Female,Address_3633,Portland,19458798486,christopher.nguyen@kag.com,Current,3488.98,5/5/2018,6/14/2023,3633,11/12/2023,Transfer,2767.85,6256.83,0
3634,Timothy,Rivera,35,Male,Address_3634,Memphis,19458798487,timothy.rivera@kag.com,Savings,8701.7,5/21/2020,5/2/2023,3634,11/30/2023,Withdrawal,1544.72,10246.42,0
3635,Betty,Johnson,55,Female,Address_3635,Atlanta,19458798488,betty.johnson@kag.com,Savings,8477.2,10/5/2017,3/23/2023,3635,5/6/2023,Withdrawal,87.45,8564.65,0
3636,Michelle,Clark,42,Female,Address_3636,Phoenix,19458798489,michelle.clark@kag.com,Current,6775.4,12/7/2020,10/27/2023,3636,6/29/2023,Withdrawal,4534.35,2241.05,0
3637,Sarah,Scott,51,Other,Address_3637,Memphis,19458798490,sarah.scott@kag.com,Savings,5415.54,3/3/2005,12/15/2023,3637,2/12/2023,Deposit,3537.83,8953.37,0
3638,Ronald,Hernandez,21,Male,Address_3638,Albuquerque,19458798491,ronald.hernandez@kag.com,Savings,9836.86,11/16/2022,11/20/2023,3638,7/22/2023,Withdrawal,233.54,10070.4,0
3639,Steven,Campbell,22,Other,Address_3639,Philadelphia,19458798492,steven.campbell@kag.com,Savings,7053.57,12/7/2006,3/17/2023,3639,11/2/2023,Transfer,4204.55,2849.02,0
3640,Barbara,Moore,31,Female,Address_3640,Los Angeles,19458798493,barbara.moore@kag.com,Savings,6467.94,11/3/2001,11/29/2023,3640,4/17/2023,Withdrawal,274.78,6742.72,0
3641,Joseph,Smith,18,Other,Address_3641,Philadelphia,19458798494,joseph.smith@kag.com,Current,8780.5,8/19/2008,11/30/2023,3641,3/29/2023,Transfer,3560.27,5220.23,0
3642,Kenneth,Wright,39,Female,Address_3642,Houston,19458798495,kenneth.wright@kag.com,Savings,5594.41,9/21/2000,6/28/2023,3642,1/14/2023,Transfer,3473.4,2121.01,0
3643,Joshua,Wright,63,Female,Address_3643,Memphis,19458798496,joshua.wright@kag.com,Current,2504.94,12/1/2002,7/21/2023,3643,8/31/2023,Deposit,4581.58,7086.52,0
3644,Mary,Walker,38,Female,Address_3644,Boston,19458798497,mary.walker@kag.com,Savings,1463.95,7/14/2019,3/27/2023,3644,1/18/2023,Deposit,835.49,628.46,0
3645,Mark,Ramirez,30,Male,Address_3645,Dallas,19458798498,mark.ramirez@kag.com,Savings,4763.22,7/25/2000,9/22/2023,3645,8/16/2023,Withdrawal,2840.68,1922.54,0
3646,Kenneth,Hill,65,Female,Address_3646,Chicago,19458798499,kenneth.hill@kag.com,Savings,5204.98,10/12/2015,12/3/2023,3646,3/18/2023,Withdrawal,2728.07,7933.05,0
3647,Elizabeth,Smith,53,Female,Address_3647,Detroit,19458798500,elizabeth.smith@kag.com,Savings,8294.17,8/2/2009,12/10/2023,3647,10/17/2023,Withdrawal,184.55,8478.72,0
3648,Mary,Harris,46,Male,Address_3648,Portland,19458798501,mary.harris@kag.com,Savings,1480.8,1/19/2016,3/10/2023,3648,12/5/2023,Deposit,3195.16,-1714.36,0
3649,William,Nelson,55,Male,Address_3649,Mesa,19458798502,william.nelson@kag.com,Current,6844.18,1/6/2017,4/16/2023,3649,2/10/2023,Transfer,1277.61,5566.57,0
3650,Richard,Nguyen,26,Female,Address_3650,Albuquerque,19458798503,richard.nguyen@kag.com,Savings,3110.86,7/19/2007,3/6/2023,3650,4/29/2023,Transfer,1669.13,1441.73,0
3651,Elizabeth,Martin,50,Male,Address_3651,New York,19458798504,elizabeth.martin@kag.com,Savings,9396.4,12/1/2019,1/27/2023,3651,3/16/2023,Deposit,1214.36,10610.76,0
3652,Susan,Williams,39,Female,Address_3652,Indianapolis,19458798505,susan.williams@kag.com,Savings,4757.17,3/4/2005,1/6/2023,3652,6/26/2023,Withdrawal,289.06,5046.23,0
3653,Karen,Johnson,34,Other,Address_3653,Austin,19458798506,karen.johnson@kag.com,Current,6261.74,6/1/2021,11/5/2023,3653,8/6/2023,Deposit,841.47,5420.27,0
3654,David,Moore,40,Male,Address_3654,Detroit,19458798507,david.moore@kag.com,Savings,6536.07,7/26/2022,4/27/2023,3654,3/10/2023,Transfer,1044.47,7580.54,0
3655,Joshua,Baker,53,Other,Address_3655,Omaha,19458798508,joshua.baker@kag.com,Current,,5/9/2014,5/26/2023,3655,8/1/2023,,,-1889.9,1
3656,Betty,Martinez,23,Female,Address_3656,New York,19458798509,betty.martinez@kag.com,Savings,8536.73,5/23/2012,6/13/2023,3656,10/31/2023,Deposit,683.43,7853.3,0
3657,Michael,Jones,65,Male,Address_3657,Detroit,19458798510,michael.jones@kag.com,Current,1725.94,12/27/2010,4/7/2023,3657,1/12/2023,Transfer,4604.36,-2878.42,0
3658,Sarah,Rodriguez,56,Male,Address_3658,Louisville,19458798511,sarah.rodriguez@kag.com,Current,4034.45,4/25/2016,11/6/2023,3658,4/23/2023,Deposit,1166.62,5201.07,0
3659,Jennifer,Johnson,46,Female,Address_3659,Dallas,19458798512,jennifer.johnson@kag.com,Current,6758.38,12/9/2004,6/11/2023,3659,9/27/2023,Deposit,3262.21,10020.59,0
3660,Anthony,King,44,Male,Address_3660,Washington,19458798513,anthony.king@kag.com,Current,646.68,6/24/2021,10/15/2023,3660,11/16/2023,Deposit,796.33,-149.65,0
3661,Mary,Nguyen,22,Male,Address_3661,San Diego,19458798514,mary.nguyen@kag.com,Savings,5846.2,12/15/2003,2/20/2023,3661,1/26/2023,Withdrawal,3977.71,9823.91,0
3662,,Walker,26,Male,Address_3662,Portland,19458798515,underwoodjames@example.org,Current,4158.17,11/13/2004,5/11/2023,,2/24/2023,Transfer,366.85,4525.02,1
3663,Donna,Martinez,41,Other,Address_3663,Colorado Springs,19458798516,donna.martinez@kag.com,Savings,732.14,12/13/2006,11/17/2023,3663,11/11/2023,Withdrawal,3690.59,-2958.45,0
3664,Michael,Roberts,36,Female,Address_3664,Denver,19458798517,michael.roberts@kag.com,Current,7291.27,5/13/2021,9/11/2023,3664,7/27/2023,Transfer,1971.9,9263.17,0
3665,Jessica,Lopez,50,,Address_3665,Andrewtown,19458798518,jessica.lopez@kag.com,Current,,,12/7/2023,3665,3/20/2023,,2332.94,7396.14,1
3666,Ashley,Scott,47,Female,Address_3666,Kansas City,19458798519,ashley.scott@kag.com,Current,3104.06,10/3/2016,1/13/2023,3666,11/20/2023,Transfer,1837.93,4941.99,0
3667,Michelle,Lee,57,Male,Address_3667,Nashville,19458798520,michelle.lee@kag.com,Current,934.85,2/20/2015,1/8/2023,3667,5/31/2023,Deposit,2016.22,2951.07,0
3668,Mary,Carter,69,Male,Address_3668,Las Vegas,19458798521,mary.carter@kag.com,Current,5519.99,6/2/2015,9/21/2023,3668,11/24/2023,Withdrawal,36.57,5556.56,0
,Thomas,Ingram,,Male,0412 Danielle Prairie Apt. 179,,,thomas.campbell@kag.com,Savings,3129.03,,,,7/17/2023,Transfer,3771.9740203503734,2988.54,1
3670,Kenneth,Garcia,49,Female,Address_3670,Denver,19458798523,kenneth.garcia@kag.com,Current,9472.17,4/6/2016,12/13/2023,3670,8/8/2023,Withdrawal,3971.74,5500.43,0
3671,Barbara,Mitchell,66,Other,Address_3671,Los Angeles,19458798524,barbara.mitchell@kag.com,Savings,5956.01,8/22/2003,12/25/2023,3671,10/31/2023,Withdrawal,1075.29,7031.3,0
3672,Andrew,Carter,18,Female,Address_3672,Columbus,19458798525,andrew.carter@kag.com,Current,2922.14,7/4/2011,12/9/2023,3672,9/18/2023,Withdrawal,3040.41,-118.27,0
3673,Kevin,Williams,51,Female,Address_3673,Albuquerque,19458798526,kevin.williams@kag.com,Current,5333.32,11/6/2015,5/16/2023,3673,1/21/2023,Withdrawal,3270.09,8603.41,0
3674,James,Martinez,80,Other,Address_3674,,19458798527,james.martinez@kag.com,Current,5441.0,6/2/2003,11/13/2023,3674,6/27/2023,Deposit,3492.93,1948.07,1
3675,Brian,Jones,48,Male,Address_3675,Louisville,19458798528,brian.jones@kag.com,Current,7294.94,2/29/2000,9/5/2023,3675,12/29/2023,Deposit,2990.74,10285.68,0
3676,Joseph,Rivera,31,Male,Address_3676,Colorado Springs,19458798529,joseph.rivera@kag.com,Savings,9031.8,11/2/2017,7/18/2023,3676,3/12/2023,Transfer,3147.65,5884.15,0
3677,Sandra,Sanchez,43,Female,Address_3677,Omaha,19458798530,sandra.sanchez@kag.com,Current,9629.68,10/18/2008,3/17/2023,3677,12/16/2023,Transfer,2911.71,6717.97,0
3678,Paul,Lee,39,Other,Address_3678,Omaha,19458798531,paul.lee@kag.com,Savings,7207.12,4/27/2000,12/24/2023,3678,4/4/2023,Deposit,4641.61,2565.51,0
3679,Charles,Hall,51,Female,Address_3679,San Jose,19458798532,charles.hall@kag.com,Savings,5504.54,9/6/2018,12/29/2023,3679,7/26/2023,Transfer,3326.28,8830.82,0
3680,Ronald,Sanchez,50,Female,Address_3680,Fort Worth,19458798533,ronald.sanchez@kag.com,Savings,2326.83,2/24/2020,4/4/2023,3680,3/14/2023,Deposit,1771.15,555.68,0
3681,Donald,Nguyen,30,Other,Address_3681,San Diego,19458798534,donald.nguyen@kag.com,Savings,4089.99,10/12/2000,11/26/2023,3681,6/4/2023,Withdrawal,1789.62,5879.61,0
3682,Matthew,Baker,49,Other,Address_3682,Charlotte,19458798535,matthew.baker@kag.com,Savings,4939.01,6/24/2022,1/18/2023,3682,9/15/2023,Withdrawal,407.24,5346.25,0
3683,Daniel,Sanchez,93,Male,Address_3683,,,daniel.sanchez@kag.com,Savings,1370.87,10/2/2002,6/21/2023,3683,,Deposit,2806.321527076285,-3588.14,1
3684,Nancy,Davis,39,Female,Address_3684,Fort Worth,19458798537,nancy.davis@kag.com,Current,2638.4,6/20/2018,5/28/2023,3684,12/13/2023,Transfer,4454.92,-1816.52,0
3685,,,58,Other,Address_3685,Portland,,victoriasmith@example.org,Savings,9846.08,2/10/2010,1/2/2023,3685,6/24/2023,,2735.6965098457877,9621.17,1
3686,Betty,Anderson,37,Other,Address_3686,Seattle,19458798539,betty.anderson@kag.com,Savings,7591.23,7/30/2015,1/30/2023,3686,10/23/2023,Deposit,4310.28,3280.95,0
3687,Charles,Thomas,38,Other,Address_3687,Mesa,19458798540,charles.thomas@kag.com,Savings,4871.87,12/27/2013,6/21/2023,3687,8/5/2023,Deposit,700.74,,1
3688,Kevin,Smith,51,Other,Address_3688,Portland,19458798541,kevin.smith@kag.com,Savings,2337.72,7/13/2011,9/7/2023,3688,2/5/2023,Withdrawal,1202.85,1134.87,0
3689,Karen,Thomas,66,Female,Address_3689,Dallas,19458798542,karen.thomas@kag.com,Savings,5777.13,9/25/2019,2/16/2023,3689,12/23/2023,Transfer,3407.12,2370.01,0
3690,Margaret,Torres,47,Female,Address_3690,Colorado Springs,19458798543,margaret.torres@kag.com,Savings,2395.56,10/4/2022,10/26/2023,3690,7/31/2023,Withdrawal,3653.77,-1258.21,0
3691,Andrew,Williams,23,Female,Address_3691,New York,19458798544,andrew.williams@kag.com,Current,2011.78,10/25/2017,1/11/2023,3691,5/30/2023,Deposit,2533.69,4545.47,0
3692,Brian,Campbell,52,Other,Address_3692,San Antonio,19458798545,brian.campbell@kag.com,Current,1028.19,1/18/2013,10/2/2023,3692,10/1/2023,Transfer,4839.04,-3810.85,0
3693,David,Walker,44,Male,Address_3693,Detroit,19458798546,david.walker@kag.com,Savings,3523.95,7/2/2009,1/4/2023,3693,4/25/2023,Withdrawal,2453.18,5977.13,0
3694,Donna,Gonzalez,37,Other,Address_3694,San Antonio,19458798547,donna.gonzalez@kag.com,Savings,5463.06,2/6/2007,6/15/2023,3694,7/22/2023,Transfer,1299.22,6762.28,0
3695,Ashley,Thomas,66,Female,Address_3695,San Antonio,19458798548,ashley.thomas@kag.com,Current,1677.34,4/15/2016,7/20/2023,3695,1/6/2023,Transfer,55.21,1732.55,0
3696,Amanda,Nelson,55,Female,Address_3696,San Diego,19458798549,amanda.nelson@kag.com,Savings,2084.31,9/21/2017,6/11/2023,3696,11/19/2023,Deposit,4337.83,-2253.52,0
3697,Kimberly,Lee,57,Female,Address_3697,Indianapolis,19458798550,kimberly.lee@kag.com,Current,3972.28,8/11/2014,11/3/2023,3697,5/5/2023,Withdrawal,1982.59,1989.69,0
3698,Emily,Johnson,31,Male,Address_3698,Chicago,19458798551,emily.johnson@kag.com,Current,4946.36,9/3/2011,8/27/2023,3698,11/4/2023,Deposit,3914.86,1031.5,0
3699,Michael,Clark,27,Male,Address_3699,Jacksonville,19458798552,michael.clark@kag.com,Current,7646.6,1/23/2007,,3699,7/17/2023,Withdrawal,3871.53,11518.13,1
3700,Michael,Nguyen,69,Female,Address_3700,San Antonio,19458798553,michael.nguyen@kag.com,Savings,5709.62,7/17/2000,12/5/2023,3700,7/26/2023,Deposit,227.4,5937.02,0
3701,Betty,Sanchez,59,Other,Address_3701,Nashville,19458798554,betty.sanchez@kag.com,Current,6215.24,5/29/2022,2/6/2023,3701,1/3/2023,Deposit,4109.65,2105.59,0
3702,Amanda,Nguyen,32,Female,Address_3702,Atlanta,19458798555,amanda.nguyen@kag.com,Current,6992.48,2/5/2001,8/12/2023,3702,3/7/2023,Deposit,1452.85,5539.63,0
3703,Joseph,Rivera,57,Female,Address_3703,Milwaukee,19458798556,joseph.rivera@kag.com,Savings,4564.73,5/29/2010,2/28/2023,3703,7/27/2023,Withdrawal,4207.74,8772.47,0
3704,Kenneth,Harris,60,Male,Address_3704,El Paso,19458798557,kenneth.harris@kag.com,Savings,3497.02,1/17/2000,12/30/2023,3704,10/5/2023,Deposit,2465.94,1031.08,0
3705,Daniel,Hernandez,65,Male,Address_3705,Portland,19458798558,daniel.hernandez@kag.com,Current,8024.17,9/23/2012,8/8/2023,3705,4/23/2023,Transfer,2962.04,10986.21,0
3706,Michelle,Davis,20,Male,Address_3706,Washington,19458798559,michelle.davis@kag.com,Savings,8300.37,4/2/2008,12/27/2023,3706,5/19/2023,Deposit,515.84,8816.21,0
3707,William,Davis,32,Male,Address_3707,Colorado Springs,19458798560,william.davis@kag.com,Savings,1624.42,11/10/2002,10/1/2023,3707,6/13/2023,Transfer,1902.65,-278.23,0
3708,Deborah,Allen,62,Female,Address_3708,Portland,19458798561,deborah.allen@kag.com,Current,9538.36,3/3/2015,1/25/2023,3708,11/5/2023,Withdrawal,4854.76,4683.6,0
3709,Emily,Miller,48,Other,Address_3709,Houston,19458798562,emily.miller@kag.com,Savings,9306.24,4/27/2014,7/26/2023,3709,11/28/2023,Transfer,4630.19,13936.43,0
3710,Margaret,Nguyen,28,Female,Address_3710,Las Vegas,19458798563,margaret.nguyen@kag.com,Current,8721.69,1/12/2022,1/25/2023,3710,6/17/2023,Transfer,4971.06,3750.63,0
3711,Steven,Lee,63,Female,Address_3711,El Paso,19458798564,steven.lee@kag.com,Savings,4284.32,5/15/2020,3/25/2023,3711,2/4/2023,Transfer,2555.98,1728.34,0
3712,Nancy,Davis,56,Other,Address_3712,Denver,19458798565,nancy.davis@kag.com,Current,8437.57,3/16/2002,9/5/2023,3712,2/12/2023,Transfer,4093.19,4344.38,0
3713,Joshua,Lee,36,Female,Address_3713,Chicago,19458798566,joshua.lee@kag.com,Savings,6317.78,8/19/2010,9/5/2023,3713,10/28/2023,Transfer,2280.69,4037.09,0
3714,Kimberly,Martin,32,Other,Address_3714,Portland,19458798567,kimberly.martin@kag.com,Current,2133.41,9/5/2019,2/20/2023,3714,6/18/2023,Withdrawal,4707.59,6841.0,0
3715,Betty,Davis,55,Male,Address_3715,Chicago,19458798568,betty.davis@kag.com,Savings,7771.34,3/13/2007,1/10/2023,3715,11/16/2023,Withdrawal,4930.09,12701.43,0
3716,Paul,Rivera,37,Male,Address_3716,Louisville,19458798569,paul.rivera@kag.com,Current,4120.34,3/22/2020,6/26/2023,3716,9/28/2023,Withdrawal,4390.19,8510.53,0
3717,John,Walker,39,Male,Address_3717,San Francisco,19458798570,john.walker@kag.com,Savings,2992.43,12/21/2018,5/5/2023,3717,10/27/2023,Withdrawal,3109.6,6102.03,0
3718,Patricia,Roberts,24,Other,Address_3718,Milwaukee,19458798571,patricia.roberts@kag.com,Savings,8795.09,3/8/2005,6/15/2023,3718,2/11/2023,Withdrawal,4944.88,13739.97,0
3719,Paul,Lewis,31,Female,Address_3719,Jacksonville,19458798572,paul.lewis@kag.com,Current,8636.55,12/9/2011,12/14/2023,3719,7/6/2023,Withdrawal,4918.88,3717.67,0
3720,James,Mitchell,21,Male,Address_3720,Washington,19458798573,james.mitchell@kag.com,Savings,8657.3,11/17/2000,5/6/2023,3720,3/26/2023,Deposit,2380.64,11037.94,0
3721,James,Rodriguez,26,Male,Address_3721,Baltimore,19458798574,james.rodriguez@kag.com,Current,8609.28,6/21/2006,10/29/2023,3721,1/4/2023,Transfer,1525.82,7083.46,0
3722,Timothy,Anderson,56,Female,Address_3722,Nashville,19458798575,timothy.anderson@kag.com,Savings,5586.87,7/5/2011,9/4/2023,3722,11/23/2023,Withdrawal,945.23,4641.64,0
3723,Sarah,Robinson,42,Male,Address_3723,Mesa,19458798576,sarah.robinson@kag.com,Savings,6207.51,1/2/2005,3/11/2023,3723,10/12/2023,Deposit,3388.29,2819.22,0
3724,Christopher,Sanchez,64,Male,Address_3724,El Paso,19458798577,christopher.sanchez@kag.com,Current,9493.77,1/25/2016,1/11/2023,3724,9/19/2023,Withdrawal,183.64,9677.41,0
3725,Mark,Martinez,52,Other,Address_3725,Kansas City,19458798578,mark.martinez@kag.com,Savings,1380.48,10/20/2009,3/24/2023,3725,7/28/2023,Withdrawal,3821.5,5201.98,0
3726,Elizabeth,Lewis,54,Female,Address_3726,Fort Worth,19458798579,elizabeth.lewis@kag.com,Current,8081.99,2/1/2007,6/9/2023,3726,9/12/2023,Deposit,266.09,7815.9,0
3727,Karen,Thomas,66,Other,Address_3727,Boston,19458798580,karen.thomas@kag.com,Savings,5310.05,5/24/2018,2/27/2023,3727,7/13/2023,Withdrawal,1334.21,6644.26,0
3728,Betty,Scott,44,Male,Address_3728,Oklahoma City,19458798581,betty.scott@kag.com,Current,9786.23,3/30/2004,12/7/2023,3728,3/22/2023,Transfer,2495.01,7291.22,0
3729,Andrew,Martin,45,Male,Address_3729,San Antonio,19458798582,andrew.martin@kag.com,Savings,6428.32,8/25/2000,3/20/2023,3729,4/3/2023,Transfer,496.19,5932.13,0
3730,Kevin,Hall,41,Female,Address_3730,Memphis,19458798583,kevin.hall@kag.com,Savings,1709.19,4/30/2000,7/4/2023,3730,5/19/2023,Deposit,191.13,1900.32,0
3731,Timothy,Torres,50,Male,Address_3731,Memphis,19458798584,timothy.torres@kag.com,Current,8173.36,1/26/2012,3/18/2023,3731,8/6/2023,Withdrawal,2404.21,5769.15,0
